dateTime,open,high,low,close,volume
2021-05-11 00:00:00,249.28000000,2831.02000000,249.28000000,364.01000000,1773623.00000000
2021-05-12 00:00:00,364.06000000,390.00000000,255.00000000,258.02000000,1291354.53000000
2021-05-13 00:00:00,258.00000000,346.81000000,252.00000000,301.44000000,815229.63000000
2021-05-14 00:00:00,301.48000000,341.00000000,291.39000000,304.13000000,462179.09000000
2021-05-15 00:00:00,304.10000000,305.03000000,240.00000000,246.06000000,540015.89000000
2021-05-16 00:00:00,246.06000000,263.68000000,205.07000000,225.19000000,507341.61000000
2021-05-17 00:00:00,225.16000000,226.35000000,184.39000000,195.59000000,520889.77000000
2021-05-18 00:00:00,195.58000000,205.82000000,160.34000000,163.47000000,690553.08000000
2021-05-19 00:00:00,163.66000000,179.12000000,92.00000000,122.79000000,1274193.75000000
2021-05-20 00:00:00,122.83000000,224.11000000,103.63000000,164.15000000,3769557.35000000
2021-05-21 00:00:00,163.92000000,186.91000000,120.00000000,145.88000000,2026467.63000000
2021-05-22 00:00:00,145.87000000,169.53000000,124.76000000,146.23000000,1206414.61000000
2021-05-23 00:00:00,145.92000000,165.59000000,120.62000000,143.94000000,1455176.26000000
2021-05-24 00:00:00,143.97000000,163.60000000,135.50000000,147.67000000,1260806.93000000
2021-05-25 00:00:00,147.62000000,157.00000000,122.60000000,134.04000000,1029887.30000000
2021-05-26 00:00:00,134.01000000,152.35000000,131.89000000,142.67000000,1080307.24000000
2021-05-27 00:00:00,142.53000000,145.79000000,129.65000000,132.12000000,684980.11000000
2021-05-28 00:00:00,132.13000000,132.94000000,110.08000000,115.65000000,832199.55000000
2021-05-29 00:00:00,115.65000000,119.76000000,105.60000000,110.75000000,500541.51000000
2021-05-30 00:00:00,110.77000000,118.97000000,104.40000000,111.90000000,456137.64000000
2021-05-31 00:00:00,111.87000000,115.36000000,105.15000000,114.65000000,496847.77000000
2021-06-01 00:00:00,114.65000000,117.11000000,106.47000000,107.58000000,418636.87000000
2021-06-02 00:00:00,107.58000000,113.06000000,101.97000000,108.01000000,806345.16000000
2021-06-03 00:00:00,107.89000000,136.62000000,105.20000000,124.54000000,1666717.82000000
2021-06-04 00:00:00,124.50000000,124.54000000,105.24000000,108.78000000,1329668.01000000
2021-06-05 00:00:00,108.71000000,116.26000000,100.00000000,104.55000000,755203.97000000
2021-06-06 00:00:00,104.50000000,110.00000000,102.39000000,104.49000000,512306.77000000
2021-06-07 00:00:00,104.42000000,106.73000000,88.88000000,91.13000000,819469.64000000
2021-06-08 00:00:00,91.14000000,94.37000000,76.72000000,81.31000000,1081773.46000000
2021-06-09 00:00:00,81.31000000,88.99000000,77.10000000,81.55000000,1226553.49000000
2021-06-10 00:00:00,81.55000000,83.69000000,65.35000000,66.57000000,2095644.84000000
2021-06-11 00:00:00,66.54000000,72.39000000,56.14000000,58.49000000,2119023.27000000
2021-06-12 00:00:00,58.40000000,67.66000000,52.92000000,61.08000000,2179939.38000000
2021-06-13 00:00:00,61.07000000,67.00000000,57.18000000,64.45000000,2035143.16000000
2021-06-14 00:00:00,64.44000000,70.81000000,61.88000000,66.69000000,1588608.47000000
2021-06-15 00:00:00,66.69000000,68.88000000,58.58000000,60.39000000,1801762.13000000
